evaluated_at_datetime_utc,evaluated_at_datetime_ept,forecast_datetime_beginning_utc,forecast_datetime_beginning_ept,forecast_datetime_ending_utc,forecast_datetime_ending_ept,forecast_area,forecast_load_mw
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/14/2026 10:00:00 AM,7/14/2026 6:00:00 AM,7/14/2026 11:00:00 AM,7/14/2026 7:00:00 AM,EKPC,1333
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/14/2026 11:00:00 AM,7/14/2026 7:00:00 AM,7/14/2026 12:00:00 PM,7/14/2026 8:00:00 AM,EKPC,1378
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/14/2026 12:00:00 PM,7/14/2026 8:00:00 AM,7/14/2026 1:00:00 PM,7/14/2026 9:00:00 AM,EKPC,1478
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/14/2026 1:00:00 PM,7/14/2026 9:00:00 AM,7/14/2026 2:00:00 PM,7/14/2026 10:00:00 AM,EKPC,1583
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/14/2026 2:00:00 PM,7/14/2026 10:00:00 AM,7/14/2026 3:00:00 PM,7/14/2026 11:00:00 AM,EKPC,1714
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/14/2026 3:00:00 PM,7/14/2026 11:00:00 AM,7/14/2026 4:00:00 PM,7/14/2026 12:00:00 PM,EKPC,1863
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/14/2026 4:00:00 PM,7/14/2026 12:00:00 PM,7/14/2026 5:00:00 PM,7/14/2026 1:00:00 PM,EKPC,1996
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/14/2026 5:00:00 PM,7/14/2026 1:00:00 PM,7/14/2026 6:00:00 PM,7/14/2026 2:00:00 PM,EKPC,2089
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/14/2026 6:00:00 PM,7/14/2026 2:00:00 PM,7/14/2026 7:00:00 PM,7/14/2026 3:00:00 PM,EKPC,2157
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/14/2026 7:00:00 PM,7/14/2026 3:00:00 PM,7/14/2026 8:00:00 PM,7/14/2026 4:00:00 PM,EKPC,2232
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/14/2026 8:00:00 PM,7/14/2026 4:00:00 PM,7/14/2026 9:00:00 PM,7/14/2026 5:00:00 PM,EKPC,2313
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/14/2026 9:00:00 PM,7/14/2026 5:00:00 PM,7/14/2026 10:00:00 PM,7/14/2026 6:00:00 PM,EKPC,2347
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/14/2026 10:00:00 PM,7/14/2026 6:00:00 PM,7/14/2026 11:00:00 PM,7/14/2026 7:00:00 PM,EKPC,2318
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/14/2026 11:00:00 PM,7/14/2026 7:00:00 PM,7/15/2026 12:00:00 AM,7/14/2026 8:00:00 PM,EKPC,2266
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/15/2026 12:00:00 AM,7/14/2026 8:00:00 PM,7/15/2026 1:00:00 AM,7/14/2026 9:00:00 PM,EKPC,2178
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/15/2026 1:00:00 AM,7/14/2026 9:00:00 PM,7/15/2026 2:00:00 AM,7/14/2026 10:00:00 PM,EKPC,2091
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/15/2026 2:00:00 AM,7/14/2026 10:00:00 PM,7/15/2026 3:00:00 AM,7/14/2026 11:00:00 PM,EKPC,1921
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/15/2026 3:00:00 AM,7/14/2026 11:00:00 PM,7/15/2026 4:00:00 AM,7/15/2026 12:00:00 AM,EKPC,1729
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/15/2026 4:00:00 AM,7/15/2026 12:00:00 AM,7/15/2026 5:00:00 AM,7/15/2026 1:00:00 AM,EKPC,1546
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/15/2026 5:00:00 AM,7/15/2026 1:00:00 AM,7/15/2026 6:00:00 AM,7/15/2026 2:00:00 AM,EKPC,1427
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/15/2026 6:00:00 AM,7/15/2026 2:00:00 AM,7/15/2026 7:00:00 AM,7/15/2026 3:00:00 AM,EKPC,1356
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/15/2026 7:00:00 AM,7/15/2026 3:00:00 AM,7/15/2026 8:00:00 AM,7/15/2026 4:00:00 AM,EKPC,1294
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/15/2026 8:00:00 AM,7/15/2026 4:00:00 AM,7/15/2026 9:00:00 AM,7/15/2026 5:00:00 AM,EKPC,1251
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/15/2026 9:00:00 AM,7/15/2026 5:00:00 AM,7/15/2026 10:00:00 AM,7/15/2026 6:00:00 AM,EKPC,1264
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/15/2026 10:00:00 AM,7/15/2026 6:00:00 AM,7/15/2026 11:00:00 AM,7/15/2026 7:00:00 AM,EKPC,1294
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/15/2026 11:00:00 AM,7/15/2026 7:00:00 AM,7/15/2026 12:00:00 PM,7/15/2026 8:00:00 AM,EKPC,1337
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/15/2026 12:00:00 PM,7/15/2026 8:00:00 AM,7/15/2026 1:00:00 PM,7/15/2026 9:00:00 AM,EKPC,1450
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/15/2026 1:00:00 PM,7/15/2026 9:00:00 AM,7/15/2026 2:00:00 PM,7/15/2026 10:00:00 AM,EKPC,1572
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/15/2026 2:00:00 PM,7/15/2026 10:00:00 AM,7/15/2026 3:00:00 PM,7/15/2026 11:00:00 AM,EKPC,1714
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/15/2026 3:00:00 PM,7/15/2026 11:00:00 AM,7/15/2026 4:00:00 PM,7/15/2026 12:00:00 PM,EKPC,1863
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/15/2026 4:00:00 PM,7/15/2026 12:00:00 PM,7/15/2026 5:00:00 PM,7/15/2026 1:00:00 PM,EKPC,2004
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/15/2026 5:00:00 PM,7/15/2026 1:00:00 PM,7/15/2026 6:00:00 PM,7/15/2026 2:00:00 PM,EKPC,2118
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/15/2026 6:00:00 PM,7/15/2026 2:00:00 PM,7/15/2026 7:00:00 PM,7/15/2026 3:00:00 PM,EKPC,2206
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/15/2026 7:00:00 PM,7/15/2026 3:00:00 PM,7/15/2026 8:00:00 PM,7/15/2026 4:00:00 PM,EKPC,2306
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/15/2026 8:00:00 PM,7/15/2026 4:00:00 PM,7/15/2026 9:00:00 PM,7/15/2026 5:00:00 PM,EKPC,2372
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/15/2026 9:00:00 PM,7/15/2026 5:00:00 PM,7/15/2026 10:00:00 PM,7/15/2026 6:00:00 PM,EKPC,2411
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/15/2026 10:00:00 PM,7/15/2026 6:00:00 PM,7/15/2026 11:00:00 PM,7/15/2026 7:00:00 PM,EKPC,2382
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/15/2026 11:00:00 PM,7/15/2026 7:00:00 PM,7/16/2026 12:00:00 AM,7/15/2026 8:00:00 PM,EKPC,2331
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/16/2026 12:00:00 AM,7/15/2026 8:00:00 PM,7/16/2026 1:00:00 AM,7/15/2026 9:00:00 PM,EKPC,2231
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/16/2026 1:00:00 AM,7/15/2026 9:00:00 PM,7/16/2026 2:00:00 AM,7/15/2026 10:00:00 PM,EKPC,2129
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/16/2026 2:00:00 AM,7/15/2026 10:00:00 PM,7/16/2026 3:00:00 AM,7/15/2026 11:00:00 PM,EKPC,1965
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/16/2026 3:00:00 AM,7/15/2026 11:00:00 PM,7/16/2026 4:00:00 AM,7/16/2026 12:00:00 AM,EKPC,1779
7/9/2026 12:47:14 PM,7/9/2026 8:47:14 AM,7/9/2026 4:00:00 AM,7/9/2026 12:00:00 AM,7/9/2026 5:00:00 AM,7/9/2026 1:00:00 AM,JCP&L/MIDATL,2808
